CaseID,B3,ND2,B7_b,GH1,ppeducat,ppethm,weight_pop
6673,1,3,2,2,3,4,29102.9744
6674,1,3,2,1,2,1,24620.1087
6675,0,4,2,2,4,1,8138.9048
6676,0,3,1,3,3,4,29392.9448
6677,1,3,2,1,4,1,16733.4566
6678,0,3,2,3,4,1,16745.0487
6679,1,3,2,2,2,2,30885.9165
6680,0,1,2,1,4,2,26467.5892
6681,1,3,3,1,3,4,22877.5538
6682,0,3,1,1,3,1,14933.8735
6683,1,3,1,4,2,2,43094.6855
6684,1,2,4,3,1,2,21700.0351
6685,1,2,1,2,2,1,15923.6687
6686,1,5,3,3,4,2,23260.3714
6687,1,3,2,2,4,1,14140.9356
6688,1,2,1,3,2,1,17082.1699
6689,1,3,2,1,1,1,37554.9394
6690,0,3,2,1,4,2,17005.1083
6691,1,2,3,1,4,1,13289.8954
6692,0,3,2,2,4,1,20481.7834
6693,1,3,2,1,2,1,18413.5359
6694,1,3,2,3,3,1,25722.8259
6695,0,1,2,1,4,1,16329.0748
6696,1,3,2,1,3,1,24810.7546
6697,0,3,2,3,2,5,15704.4124
6698,1,2,2,1,4,4,17345.5275
6699,0,3,1,1,3,4,14300.5259
6700,1,3,3,3,4,2,23922.1531
6701,1,3,1,1,4,1,22514.1693
6702,1,3,1,1,3,1,25022.1054
6703,1,3,2,2,4,5,4072.9772
6704,1,2,2,4,4,4,14007.0782
6705,0,3,1,4,4,1,19172.3238
6706,1,3,1,3,2,2,37677.6253
6707,1,1,3,2,3,2,10525.9209
6708,1,3,1,1,4,2,16881.7532
6709,1,2,3,2,4,1,8349.6505
6710,0,2,1,1,4,1,19790.4153
6711,0,3,2,2,2,4,32293.892
6712,0,1,2,3,3,2,12612.4912
6713,0,3,2,3,3,1,30038.9379
6714,1,2,3,4,2,1,30752.476
6715,1,3,2,1,4,1,15092.0511
6716,0,3,1,1,4,1,15966.8273
6717,0,1,1,4,4,1,23056.0422
6718,0,3,1,1,3,1,18393.4481
6719,1,2,1,1,4,1,14001.9772
6720,1,2,2,2,3,2,15692.2781
6721,0,3,2,1,2,1,25821.4603
6722,0,3,1,3,1,1,24234.7606
6723,0,2,1,3,3,1,13076.0047
6724,0,2,2,3,2,1,17704.7623
6725,1,3,1,3,3,5,8054.0301
6726,1,3,1,3,2,1,34803.4579
6727,1,2,3,3,4,1,21555.6205
6728,0,3,1,3,3,4,27508.5068
6729,0,3,1,2,2,3,56417.719
6730,0,2,2,1,4,1,19917.9717
6731,1,3,2,2,3,2,21618.7925
6732,1,2,2,4,2,1,24620.1087
6733,1,3,1,1,3,1,32983.7615
6734,0,3,1,1,4,1,22737.6043
6735,1,3,1,1,2,1,24112.0744
6736,1,3,2,3,2,1,16258.6986
6737,1,2,2,1,3,1,16148.5533
6738,0,2,1,3,3,1,20837.024
6739,1,3,2,3,3,1,23174.8918
6740,0,2,2,3,4,1,11250.5645
6741,1,2,2,1,2,1,23188.1982
6742,1,1,1,1,3,1,25402.7232
6744,1,1,1,3,3,4,31993.7475
6745,1,3,1,1,2,1,18474.3355
6746,1,3,2,4,1,1,39435.8481
6747,1,3,3,3,3,2,9628.437
6748,0,1,1,1,4,1,19677.1448
6749,1,2,2,3,4,1,19362.5937
6750,1,1,3,3,1,1,23255.4528
6751,0,3,1,2,2,1,23443.4148
6752,0,5,1,4,1,1,22145.7839
6753,1,3,4,3,1,2,31648.3546
6754,0,3,1,3,2,4,19449.0673
6755,1,3,2,3,3,1,18932.1979
6756,1,2,2,1,2,1,34363.1907
6757,0,4,2,3,2,1,30486.0082
6758,1,3,2,3,4,1,18239.0615
6759,0,3,2,1,3,2,36049.1891
6760,0,3,1,1,2,1,31344.751
6761,0,3,1,2,2,1,18800.2184
6762,1,3,3,3,3,1,18308.6267
6763,1,3,1,1,4,1,23284.8549
6764,1,3,3,4,2,1,24310.1336
6765,1,3,2,1,2,1,20411.4205
6766,1,2,2,1,3,1,24414.671
6767,1,4,1,1,2,1,15051.257
6768,1,2,3,1,2,2,23235.1701
6769,0,2,2,1,4,1,21057.7269
6770,1,1,2,2,3,2,24727.0111
6771,1,2,2,1,3,1,30702.6562
6772,0,1,2,2,2,1,28104.2223
6773,1,3,1,1,4,1,20110.5171
6774,0,3,2,3,3,4,23490.2307
6775,1,3,2,3,4,1,18683.0567
6776,1,3,1,2,4,1,10857.7405
6777,0,3,1,1,4,3,18224.6982
6778,0,1,2,1,2,4,48089.8845
6779,1,3,1,1,3,2,24542.8487
6780,1,1,2,3,4,1,20850.7995
6781,0,3,1,2,3,1,14149.361
6782,1,3,2,1,4,1,17730.1986
6783,1,2,1,1,4,1,26076.629
6784,1,1,1,3,4,1,27371.7683
6785,1,3,2,2,3,2,20434.3615
6786,1,3,2,3,2,2,15238.021
6787,1,2,1,1,2,1,29390.9838
6788,1,5,2,3,3,4,24151.6233
6789,0,2,2,3,2,1,18921.4246
6790,0,2,2,1,4,1,10302.1511
6791,1,3,2,1,2,1,28340.4706
6792,1,3,1,3,3,5,6057.2301
6793,1,3,2,2,3,2,14681.5897
6794,1,3,3,4,4,4,18996.8667
6795,1,3,2,3,2,1,28588.185
6796,1,3,2,2,4,1,13763.2751
6797,1,2,3,2,4,4,8803.1505
6798,1,2,2,3,3,1,25325.7021
6799,0,2,2,2,4,1,13900.4068
6800,1,2,3,1,4,1,21883.5087
6801,1,3,2,4,2,5,16936.799
6802,0,3,2,3,2,1,18531.5261
6803,1,2,2,3,2,4,38373.8181
6804,0,1,2,3,4,1,14975.528
6805,0,1,2,3,1,2,28209.1946
6806,1,2,1,3,1,2,19517.0183
6807,0,3,2,3,3,1,18217.7819
6808,1,3,1,3,2,2,29169.7903
6809,1,3,2,3,2,3,88732.6474
6810,1,2,2,2,3,2,18960.6734
6811,0,3,2,2,4,1,12033.6823
6812,1,3,3,1,3,2,26327.5297
6813,1,3,2,4,4,1,21279.8529
6814,1,1,2,2,3,3,38312.0363
6815,1,2,2,1,4,1,12570.0952
6816,1,1,3,3,4,1,22761.0793
6817,1,2,1,4,4,1,17077.8151
6818,1,1,2,3,4,1,21555.6205
6819,0,2,1,1,3,1,15700.0129
6820,0,3,1,1,4,1,23284.8549
6821,0,5,1,3,2,4,41673.6035
6822,0,5,1,4,4,1,10945.3891
6823,1,3,2,4,4,2,13062.2057
6824,1,3,1,3,3,1,26726.6534
6825,0,3,1,1,2,1,28651.2769
6826,1,3,2,3,2,2,43094.6855
6827,1,5,3,1,4,2,14121.3338
6828,1,3,1,1,3,1,25083.8296
6829,1,3,2,3,4,2,12069.8285
6830,0,3,3,4,2,4,29640.1137
6831,1,3,3,3,2,2,19000.7
6832,1,2,2,2,2,1,15850.0935
6833,1,5,1,4,3,2,19761.3134
6834,0,3,1,1,3,4,17385.9704
6835,1,5,3,1,4,3,18224.6982
6836,1,2,2,1,4,1,21369.1931
6837,1,2,3,2,2,1,10662.7319
6838,1,2,2,1,4,1,19677.1448
6839,1,3,2,2,2,1,17709.3186
6840,1,2,2,1,4,1,13900.4068
6841,1,3,3,2,1,2,29759.8514
6842,0,1,1,4,1,4,50877.5229
6843,1,3,1,3,4,2,25574.1687
6844,1,2,2,3,4,1,21603.5463
6845,1,3,1,3,2,1,16183.5754
6846,1,3,1,1,3,1,21722.5301
6847,1,3,2,3,3,3,58578.8167
6848,1,4,3,1,3,2,25247.261
6849,1,3,1,1,2,4,47098.9351
6850,1,2,2,2,2,2,14924.0234
6851,1,2,2,3,1,3,70243.671
6852,1,4,3,2,2,2,31224.6384
6853,0,3,1,3,3,2,13420.1527
6854,0,3,1,1,4,1,12761.3023
6855,0,3,1,3,4,1,12641.8712
6856,0,1,1,4,3,4,18108.6517
6857,0,5,3,1,2,1,29858.9726
6858,1,3,3,1,4,4,17029.2092
6859,1,3,2,1,3,1,26022.5387
6860,0,3,2,1,4,1,25685.9139
6861,0,3,2,1,4,4,11435.6574
6862,1,3,3,1,2,1,48396.0053
6863,1,2,3,1,4,4,24703.1954
6864,1,3,1,2,2,1,21247.9149
6865,0,3,1,1,2,1,23150.652
6866,0,2,2,1,4,1,21555.6205
6867,1,3,2,3,3,1,23631.7925
6868,1,3,1,3,3,4,32311.2597
6869,1,3,2,3,4,1,27371.7683
6870,0,3,2,3,4,1,21279.8529
6871,1,2,2,2,4,1,14001.9772
6872,1,3,3,3,3,1,25022.1054
6873,1,3,3,1,3,1,29713.0783
6874,1,2,1,2,3,1,43125.2355
6875,0,3,2,4,1,1,44941.4752
6876,0,2,3,4,4,4,31007.5584
6877,1,1,1,3,4,1,25979.7551
6878,1,3,1,4,4,1,22761.0793
6879,1,2,1,3,4,1,22737.6043
6880,0,2,2,3,4,1,10755.3979
6881,1,3,2,3,3,2,38819.9239
6882,1,2,1,3,4,1,21369.1931
6883,1,2,1,1,4,1,35298.2167
6884,1,2,1,3,4,1,21603.5463
6885,1,2,3,3,4,4,27093.6773
6886,0,5,1,2,2,1,34365.2713
6887,1,1,2,3,4,1,18197.2999
6888,0,2,1,3,4,1,15306.32
6889,1,2,2,3,4,2,25563.5836
6890,1,3,3,1,2,1,21612.2715
6891,1,3,2,3,3,1,23982.9993
6892,1,3,2,2,2,4,42203.7391
6893,1,3,2,1,2,4,49980.0306
6895,1,3,1,3,4,4,22529.8318
6896,0,3,1,1,4,1,10965.4948
6897,1,2,1,3,2,4,41673.6035
6898,0,3,1,2,2,4,37230.8986
6899,0,3,1,4,4,4,17624.1159
6900,1,3,2,3,2,1,25326.7144
6901,1,2,3,3,3,3,62415.3391
6902,1,1,2,1,4,1,22146.0361
6903,1,3,2,3,4,1,15321.6202
6904,1,1,1,1,4,1,16329.0748
6905,1,3,2,3,2,1,25821.4603
6906,0,3,2,3,1,1,13944.2782
6907,1,3,3,1,4,1,21603.5463
6908,1,3,1,1,1,1,34426.1209
6909,0,2,1,2,1,1,20824.3129
6910,1,3,1,1,2,4,63632.6774
6911,1,2,2,1,4,4,23972.5664
6912,1,3,3,2,4,1,10305.5614
6913,1,2,3,1,4,2,33697.5297
6914,0,1,1,3,3,1,9474.6283
6915,0,3,2,2,3,1,16361.7927
6916,0,3,3,1,4,1,16302.7652
6917,1,3,2,1,4,1,11703.031
6918,1,3,3,1,4,4,14007.0782
6919,0,2,2,3,1,1,27512.6404
6920,0,3,1,1,2,4,29519.2122
6921,1,3,3,2,4,1,13289.8954
6922,0,3,1,1,4,1,16142.5632
6923,0,1,2,3,3,4,22877.5538
6924,1,3,3,4,3,2,27493.0243
6925,1,2,3,2,4,1,9028.787899999999
6926,1,2,1,3,2,2,28939.4565
6927,0,3,2,1,3,5,9900.9602
6928,1,2,2,3,4,2,42868.9456
6929,0,3,1,2,3,1,28295.9011
6930,1,2,1,1,4,1,26076.629
6931,1,3,2,2,3,1,20607.1795
6932,1,3,2,3,1,2,38686.2901
6933,0,3,3,1,4,1,16142.5632
6934,1,3,1,3,3,1,20089.3827
6935,1,1,2,1,3,1,21938.1087
6936,1,3,2,2,2,1,15483.2334
6937,1,2,1,3,4,1,17999.8973
6938,1,3,2,1,4,2,33697.5297
6939,1,3,2,4,2,4,43526.0575
6940,0,3,1,1,3,1,23451.4453
6941,0,3,1,2,4,1,10739.5377
6942,1,3,2,1,4,2,22365.3674
6943,0,2,3,2,3,1,13150.606
6944,1,1,3,3,4,1,19892.9415
6945,1,2,2,2,4,1,13289.8954
6946,1,2,2,1,4,1,15092.0511
6947,1,3,3,2,4,3,20385.7703
6948,1,1,1,3,2,1,18735.49
6949,1,3,3,2,4,1,7808.2253
6950,0,3,1,2,4,1,8903.927100000001
6951,1,3,1,1,4,2,18999.9068
6952,1,3,2,1,4,1,12517.6437
6953,1,2,3,3,4,1,21603.5463
6954,0,3,1,3,3,1,29743.755
6955,1,3,2,2,4,1,30214.56
6956,1,3,2,3,2,2,31699.6045
6957,0,4,1,1,3,1,13577.5963
6958,1,5,1,4,4,1,7129.2552
6959,0,3,2,1,3,1,13758.0015
6960,1,2,2,1,4,1,14001.9772
6961,0,3,1,1,4,1,12641.8712
6962,1,2,1,3,3,4,25698.212
6963,0,1,2,1,4,1,30547.111
6964,1,3,2,2,4,1,14140.9356
6965,1,3,2,1,3,1,26726.6534
6966,1,5,2,1,3,1,13758.0015
6967,1,1,3,1,4,1,21515.8307
6968,0,2,2,1,4,1,12622.8689
6969,1,1,2,4,3,1,27924.8641
6970,1,3,2,4,3,4,46896.2074
6971,1,3,3,2,4,1,21057.7269
6972,0,2,2,1,4,5,3666.6386
6973,0,3,1,1,2,1,17704.7623
6974,1,3,1,3,3,3,40246.806
6975,0,3,2,3,3,1,11944.2005
6976,0,1,2,1,4,1,21515.8307
6977,0,2,1,1,3,1,18393.4481
6978,1,3,3,1,2,4,79832.1375
6979,0,3,2,2,4,1,13771.8091
6980,1,3,3,1,3,1,11497.5571
6981,1,3,1,1,4,1,13763.8121
6982,1,1,2,2,4,1,10440.3513
6983,1,3,1,1,4,1,15321.6202
6984,1,3,3,2,3,1,9113.035900000001
6985,1,3,3,1,4,1,16142.5632
6986,1,2,1,1,3,1,15700.0129
6987,0,3,2,3,4,4,10620.7379
6988,1,3,2,3,2,4,41031.773
6989,0,2,1,3,3,1,19797.7591
6990,1,3,2,1,4,1,15116.4069
6991,1,2,3,1,4,1,16302.7652
6992,0,3,2,1,4,1,19483.0237
6993,1,2,2,3,4,1,19362.5937
6994,1,3,2,3,2,1,15209.6036
6995,1,3,2,1,4,4,22217.8608
6996,1,2,1,1,4,3,19382.5887
6997,1,5,1,1,2,4,28111.2815
6998,1,2,3,1,4,1,16329.0748
6999,1,3,2,1,2,1,23700.5158
7000,0,3,1,3,3,1,12233.8219
7001,1,2,2,2,4,2,17173.8704
7002,1,3,2,1,2,1,19437.8896
7003,0,3,1,3,1,4,48210.5725
7004,1,2,1,3,4,1,12433.7361
7005,0,3,2,1,3,1,14149.361
7006,1,2,3,4,1,1,39780.5435
7007,0,3,2,1,4,1,9626.1235
7008,1,2,2,1,4,4,16004.3448
7009,1,2,2,1,4,1,15346.3465
7010,1,3,1,1,2,1,34399.6227
7011,1,3,2,2,2,1,22495.207
7012,1,3,1,1,2,1,23443.4148
7013,1,3,2,3,2,2,24680.6722
7014,1,2,2,1,4,1,25685.9139
7015,1,3,3,2,4,1,10151.1496
7017,1,2,3,2,2,1,28869.1523
7018,1,3,2,2,4,1,15525.1982
7019,1,2,2,3,4,1,27643.4111
7020,1,3,1,1,4,1,20174.8978
7021,1,2,2,1,4,1,16329.0748
7022,1,3,2,3,3,1,23769.8113
7023,0,1,2,1,4,1,35298.2167
7024,0,3,1,1,4,1,9118.3914
7025,0,3,1,1,3,1,16148.5533
7026,1,3,2,3,4,2,19098.3699
7027,1,3,3,3,1,4,56921.5711
7028,0,3,1,3,2,1,23935.7243
7029,1,3,2,1,4,1,16329.0748
7030,1,3,2,2,4,1,19493.8887
7031,0,3,1,3,1,1,23975.058
7032,0,3,2,1,4,1,15882.4633
7033,1,2,2,1,4,1,15321.6202
7034,1,5,3,3,3,1,13374.1585
7035,0,3,2,2,4,1,16733.4566
7036,1,1,2,1,4,2,17066.8933
7037,1,3,2,3,2,1,22864.9773
7038,0,3,1,1,4,1,13289.8954
7039,1,2,1,3,2,1,30752.476
7040,1,2,2,2,4,3,19158.899
7041,0,2,3,2,4,1,20481.7834
7042,0,3,1,1,2,1,13967.3358
7043,0,3,3,2,2,2,26575.7818
7044,1,2,3,2,4,1,21579.2115
7045,0,3,1,3,4,1,19684.1078
7046,0,3,1,1,2,1,23137.7242
7047,1,3,2,4,1,5,31310.5943
7048,1,3,1,2,4,1,10857.7405
7049,0,1,2,2,4,3,11368.1579
7050,1,2,3,1,2,1,20056.1581
7051,0,3,1,1,3,1,17286.4801
7052,0,3,1,3,1,1,23975.058
7053,0,1,2,3,4,1,16329.0748
7054,1,3,2,3,3,1,22275.6361
7055,1,3,1,2,2,1,30155.2989
7056,1,3,2,1,3,4,21178.5673
7057,1,5,1,3,2,1,28221.9849
7058,1,2,1,1,3,1,15987.9468
7059,1,2,1,2,4,5,4955.1376
7060,0,3,2,1,4,1,21057.7269
7061,1,3,2,1,3,1,18880.3487
7062,1,1,2,3,4,1,7300.0882
7063,0,3,1,1,3,1,20858.5367
7064,0,2,3,4,4,4,5393.3267
7065,1,3,3,3,3,5,3666.6386
7066,1,3,2,1,4,2,16881.7532
7067,0,3,4,1,3,1,13150.606
7068,0,2,2,1,4,1,13289.8954
7069,0,3,2,1,4,1,15116.4069
7070,1,2,2,4,4,1,22986.9647
7071,1,3,2,1,4,4,14007.0782
7072,1,3,1,2,2,1,18596.2755
7073,1,3,1,1,4,1,15092.0511
7074,0,2,1,1,4,4,9415.9112
7075,1,2,2,4,3,1,12225.0555
7076,1,2,2,2,3,4,13172.8461
7077,1,5,2,3,3,2,15848.0113
7078,0,3,2,2,2,1,18800.2184
7079,1,2,1,1,1,1,35296.9639
7080,1,3,3,3,1,4,56301.8947
7081,1,3,3,3,4,1,21369.1931
7082,0,3,1,2,3,5,6987.3168
7083,0,3,2,1,4,1,17203.7011
7084,1,3,3,2,4,2,16715.2096
7085,0,3,3,1,3,1,14447.0598
7086,1,3,3,2,4,1,15644.4908
7087,0,3,1,1,3,1,14104.0969
7088,0,3,1,3,4,5,3666.6386
7089,1,2,2,1,4,1,20481.7834
7090,0,3,2,1,4,1,12033.6823
7091,0,2,3,1,4,1,13090.7683
7093,1,3,2,1,4,1,20489.6245
7094,1,3,3,2,2,4,42627.6958
7095,1,2,2,1,2,4,44342.2407
7096,0,1,3,1,3,1,11981.7294
7097,1,2,2,3,3,2,28360.0892
7098,0,2,2,4,4,1,10857.7405
7099,1,3,2,1,2,1,22608.5599
7100,1,3,2,3,4,1,21883.5087
7101,1,3,2,1,4,1,8349.6505
7102,1,3,2,4,3,3,50357.9924
7103,1,3,2,3,2,1,53044.1579
7104,0,3,1,1,2,1,22541.2348
7105,1,3,2,3,2,1,10443.0136
7106,1,3,2,1,4,2,24143.1843
7107,1,5,3,1,4,1,19493.8887
7108,1,3,1,2,4,4,11323.2829
7109,0,1,1,3,1,1,19739.2482
7110,0,1,1,1,4,1,30850.2665
7111,1,3,2,3,4,3,22123.5075
7112,1,2,1,1,4,5,6189.3614
7113,0,3,1,2,3,1,24347.811
7114,1,1,3,1,4,1,19790.4153
7115,0,3,2,1,4,1,20174.8978
7116,1,3,2,1,4,1,19493.8887
7117,1,3,2,3,4,1,18171.4208
7118,1,2,3,1,4,4,29783.7113
7119,1,1,2,3,4,3,28530.1393
7120,1,3,2,3,4,4,28545.3752
7121,1,1,2,3,4,1,22482.9052
7122,1,3,3,1,4,1,21057.7269
7123,1,3,1,2,2,2,24780.3555
7124,1,3,2,3,2,5,14080.836
7125,1,5,1,1,2,2,27385.2386
7126,1,3,2,1,4,1,19493.8887
7127,1,2,1,3,2,3,52242.0976
7128,1,3,2,1,3,1,17027.4708
7129,1,3,1,1,3,1,14447.0598
7130,1,3,1,4,3,2,16759.7461
7131,1,2,3,1,4,1,16302.7652
7132,0,3,2,1,4,1,16142.5632
7133,0,2,3,2,3,1,12953.5659
7134,1,1,3,2,2,1,13249.5867
7135,0,3,2,2,3,1,13294.827
7136,1,3,1,1,2,1,33884.2013
7137,1,3,3,1,4,5,4324.8829
7138,1,3,1,2,3,1,23982.9993
7139,0,4,2,1,3,1,21601.3572
7140,1,2,3,2,3,1,11182.6962
7141,0,3,1,1,4,1,13900.4068
7142,0,3,2,2,4,1,15092.0511
7143,1,3,3,1,4,1,20623.8073
7144,1,2,2,3,4,1,25979.7551
7145,0,2,1,3,2,1,23188.1982
7146,1,3,3,2,4,3,17924.6476
7147,0,2,1,1,2,4,45126.7701
7148,1,2,1,1,4,2,26467.5892
7149,1,2,3,2,3,1,25652.3835
7150,1,2,3,1,4,1,19790.4153
7151,0,2,3,1,4,1,23284.8549
7152,1,3,2,3,4,2,18328.9802
7153,0,3,2,1,3,1,18677.0501
7154,1,3,3,4,2,1,30418.8761
7155,1,2,4,1,4,4,17029.2092
7156,1,3,3,1,4,3,21756.9117
7157,1,3,3,1,4,1,12622.8689
7158,0,3,2,1,4,1,10965.4948
7159,0,3,1,1,4,1,19362.5937
7160,1,2,2,1,4,1,20850.7995
7161,0,3,1,2,4,1,9118.3914
7162,1,2,3,1,4,1,21057.7269
7163,0,3,1,2,2,1,24112.0744
7164,1,3,1,4,3,4,35734.6907
7165,1,2,3,3,2,1,24740.243
7166,1,3,2,1,3,1,25332.7665
7167,1,3,1,2,2,2,28568.712
7168,1,3,1,1,3,1,21268.6668
7169,1,3,2,4,2,2,21030.1056
7170,1,2,1,4,3,1,32538.3112
7171,1,3,1,1,4,1,14140.9356
7172,1,3,1,3,3,2,21862.8325
7173,0,2,3,2,2,1,28340.4706
7174,1,2,2,3,1,1,17505.8615
7175,1,2,1,2,3,4,25168.6697
7176,0,2,2,3,1,4,57988.9417
7177,1,3,2,3,2,1,15204.5705
7178,1,3,2,1,3,1,13992.7265
7179,0,2,2,1,4,1,16383.1793
7180,1,1,2,1,3,4,22436.3991
7181,1,3,3,1,3,2,20415.5085
7182,1,3,2,2,2,1,24377.4595
7183,0,2,1,1,4,1,12641.8712
7184,1,1,2,1,3,1,32659.6408
7185,0,3,1,1,3,1,21037.9463
7186,1,3,2,3,4,1,19879.4568
7187,1,2,2,1,4,2,26130.5262
7188,0,3,2,3,3,1,12575.9189
7189,1,3,2,1,2,2,38032.7338
7190,1,3,1,2,3,1,13095.626
7191,1,1,3,2,4,1,14001.9772
7192,0,3,1,2,2,1,31436.8015
7193,1,1,1,2,2,4,62846.9599
7194,1,2,3,3,4,3,23502.2941
7195,0,5,1,4,4,4,7548.0278
7196,1,2,1,2,3,1,16705.3888
7197,1,3,1,4,3,4,39282.6537
7198,0,4,1,3,2,1,23602.8895
7199,1,2,3,2,4,1,15966.8273
7200,1,2,2,1,4,3,17127.8861
7201,1,3,2,1,2,1,24377.4595
7202,0,3,2,2,4,1,10442.4911
7203,0,3,2,2,4,1,17147.0524
7204,1,2,2,4,3,4,26151.7461
7205,0,3,1,1,2,1,23602.0837
7206,1,2,1,3,3,2,25247.261
7207,1,2,3,1,4,1,20850.7995
7208,0,3,1,1,3,2,17337.6567
7209,1,4,2,2,2,2,22651.2361
7210,0,3,1,3,2,1,14861.7569
7211,1,2,3,1,4,1,30547.111
7212,1,1,2,1,4,4,14021.5395
7213,1,2,2,2,4,3,23271.3447
7214,0,3,2,1,4,1,16302.7652
7215,0,1,1,1,4,3,22087.8618
7216,0,3,2,3,4,1,27643.4111
7217,1,3,1,3,3,1,22224.632
7218,1,3,2,2,4,1,15644.4908
7219,0,4,1,3,3,1,14146.183
7220,0,3,1,1,4,1,12381.3704
7221,1,3,4,1,3,1,16524.1704
7222,0,3,1,3,2,2,30448.6064
7223,0,3,2,3,4,1,30027.7952
7224,1,3,2,1,4,1,13849.5447
7225,1,2,3,1,2,1,36661.5283
7226,1,2,2,1,3,2,20415.5085
7227,0,2,3,1,4,1,19493.8887
7228,1,2,3,2,4,1,10739.5377
7229,0,2,2,1,4,1,30850.2665
7230,1,3,2,1,1,4,48304.5598
7231,1,3,2,1,3,4,18317.5227
7232,1,3,2,1,2,4,27108.1851
7233,1,3,1,3,3,5,16562.5954
7234,0,2,1,3,2,4,34990.2414
7235,1,2,3,1,4,1,10151.1496
7236,1,3,1,1,1,1,27863.4501
7237,1,3,3,1,4,1,14140.9356
7238,1,3,1,4,4,1,29732.7219
7239,1,3,1,2,2,4,29656.2386
7240,1,3,2,1,4,1,14140.9356
7241,0,3,1,1,4,1,21057.7269
7242,0,2,1,1,4,1,20850.7995
7243,0,1,2,2,4,3,28530.1393
7244,1,2,3,1,3,2,28143.6577
7245,1,2,3,1,4,1,10305.5614
7246,1,3,2,2,3,1,23160.531
7247,0,2,2,1,4,1,23687.5548
7248,1,2,2,1,4,1,15346.3465
7249,1,3,1,1,3,4,25748.0004
7250,1,3,1,3,4,1,19483.7839
7251,1,3,3,1,4,1,21279.8529
7252,1,3,1,1,2,1,22608.5599
7253,0,2,2,2,4,1,14991.6448
7254,1,3,1,4,4,4,27093.6773
7255,1,3,3,2,4,4,14747.2501
7256,1,3,1,2,4,1,14140.9356
7257,1,2,2,2,4,1,6864.3808
7258,1,2,2,1,4,1,21057.7269
7259,1,3,3,3,1,1,24234.7606
7260,1,3,3,2,3,2,16792.4194
7261,0,3,2,1,3,4,17734.8958
7262,1,3,1,1,4,1,27746.4885
7263,1,3,2,2,4,1,10880.0038
7264,1,3,2,3,4,1,14140.9356
7265,1,5,3,1,4,1,13289.8954
7266,1,5,2,4,1,1,16684.8819
7267,0,2,2,4,1,1,29175.7723
7268,0,3,1,3,3,1,14447.0598
7269,0,2,2,2,1,4,38604.0004
7270,1,3,2,1,4,1,15116.4069
7271,1,1,2,1,4,1,15092.0511
7272,0,3,1,3,2,4,24176.724
7273,1,3,2,3,4,1,22986.9647
7274,1,2,1,4,1,4,68193.7261
7275,0,3,2,1,4,1,23284.8549
7276,1,3,3,3,3,4,39282.6537
7277,1,3,2,1,1,1,31206.6098
7278,1,1,1,4,3,2,25280.3768
7279,1,3,2,2,3,2,16809.7564
7280,0,3,1,2,4,1,13613.9724
7281,0,3,1,1,3,1,36123.8954
7282,1,5,1,3,2,1,16389.9298
7283,1,3,1,1,4,1,10965.4948
7284,1,2,1,3,2,2,22900.5427
7285,1,3,2,3,2,4,43050.7414
7286,1,3,3,4,4,1,27643.4111
7287,1,2,2,1,2,4,55607.1774
7288,0,3,2,1,4,1,21793.3678
7289,1,3,3,3,3,4,16634.6206
7290,1,2,2,1,4,1,21057.7269
7291,1,2,3,1,3,1,13325.3378
7292,1,2,2,1,3,4,35867.9391
7293,1,3,2,1,4,1,30547.111
7294,1,2,2,1,4,1,27746.4885
7295,0,2,2,1,4,3,41797.5978
7296,1,3,2,2,4,1,16093.4932
7297,0,2,1,1,3,1,25291.9499
7298,1,2,3,1,4,1,14001.9772
7299,1,2,1,1,4,1,22986.9647
7300,1,2,2,1,4,1,18738.6355
7301,0,3,2,4,2,4,55484.7269
7302,1,2,2,1,4,1,15644.4908
7303,0,3,2,3,1,1,24319.4371
7304,0,3,1,1,4,1,14052.8508
7305,0,3,1,3,4,3,44474.1752
7306,1,3,2,3,1,1,20154.7726
7307,0,2,2,1,4,1,28220.6405
7308,1,2,2,2,4,1,13900.4068
7309,1,3,2,1,3,2,15692.2781
7310,0,2,2,4,4,4,8143.015
7311,1,3,3,1,4,1,13090.7683
7312,1,3,1,3,3,4,16239.7265
7313,1,2,3,1,4,1,17715.7416
7314,1,2,3,2,2,1,19284.4019
7315,1,2,3,1,3,1,23451.4453
7316,1,3,2,4,3,1,19220.1805
7317,0,3,1,2,2,1,19162.689
7318,1,1,2,1,4,1,21057.7269
7319,1,2,2,1,4,4,13183.911
7320,0,3,1,1,2,1,18412.8175
7321,1,3,3,1,4,1,13090.7683
7322,0,2,2,1,4,1,15321.6202
7323,1,3,3,2,3,2,20415.5085
7324,0,3,1,3,2,1,26595.1823
7325,1,3,1,1,2,1,27915.8355
7326,1,2,1,4,2,1,23602.8895
7327,1,3,2,2,3,1,19675.417
7328,1,3,2,3,2,1,28383.1341
7329,1,1,2,2,4,3,31017.5222
7330,1,3,3,1,3,1,19289.5761
7331,1,3,1,3,4,1,16745.0487
7332,1,2,2,1,4,1,13431.1949
7333,1,3,2,1,3,1,23413.66
7334,1,3,2,3,4,1,18931.2981
7335,0,3,3,1,3,3,25339.5669
7336,1,2,2,4,2,4,31501.207
7337,0,2,3,3,4,2,36468.129
7338,1,3,3,4,2,4,30296.4577
7339,1,3,2,1,4,4,20745.8822
7340,1,2,3,2,4,1,9028.787899999999
7341,0,3,2,1,4,1,23284.8549
7342,0,3,2,2,4,1,21515.8307
7343,0,1,1,3,4,3,14029.3431
